0.030400	0.999066	-0.061037	-2.003696
0.030500	0.999060	-0.061238	-2.003720
0.030600	0.999054	-0.061438	-2.003745
0.030700	0.999048	-0.061638	-2.003769
0.030800	0.999042	-0.061839	-2.003794
0.030900	0.999036	-0.062039	-2.003818
0.031000	0.999029	-0.062239	-2.003843
0.031100	0.999023	-0.062440	-2.003868
0.031200	0.999017	-0.062640	-2.003893
0.031300	0.999011	-0.062841	-2.003918
0.031400	0.999004	-0.063041	-2.003943
0.031500	0.998998	-0.063241	-2.003969
0.031600	0.998992	-0.063442	-2.003994
0.031700	0.998985	-0.063642	-2.004019
0.031800	0.998979	-0.063843	-2.004045
0.031900	0.998972	-0.064043	-2.004070
0.032000	0.998966	-0.064243	-2.004096
0.032100	0.998960	-0.064444	-2.004122
0.032200	0.998953	-0.064644	-2.004147
0.032300	0.998947	-0.064845	-2.004173
0.032400	0.998940	-0.065045	-2.004199
0.032500	0.998934	-0.065245	-2.004225
0.032600	0.998927	-0.065446	-2.004251
0.032700	0.998920	-0.065646	-2.004277
0.032800	0.998914	-0.065847	-2.004304
0.032900	0.998907	-0.066047	-2.004330
0.033000	0.998901	-0.066248	-2.004356
0.033100	0.998894	-0.066448	-2.004383
0.033200	0.998887	-0.066649	-2.004410
0.033300	0.998881	-0.066849	-2.004436
0.033400	0.998874	-0.067049	-2.004463
0.033500	0.998867	-0.067250	-2.004490
0.033600	0.998861	-0.067450	-2.004517
0.033700	0.998854	-0.067651	-2.004544
0.033800	0.998847	-0.067851	-2.004571
0.033900	0.998840	-0.068052	-2.004598
0.034000	0.998833	-0.068252	-2.004625
0.034100	0.998826	-0.068453	-2.004652
0.034200	0.998820	-0.068653	-2.004680
0.034300	0.998813	-0.068854	-2.004707
0.034400	0.998806	-0.069054	-2.004735
0.034500	0.998799	-0.069254	-2.004763
0.034600	0.998792	-0.069455	-2.004790
0.034700	0.998785	-0.069655	-2.004818
0.034800	0.998778	-0.069856	-2.004846
0.034900	0.998771	-0.070056	-2.004874
0.035000	0.998764	-0.070257	-2.004902
0.035100	0.998757	-0.070457	-2.004930
0.035200	0.998750	-0.070658	-2.004958
0.035300	0.998743	-0.070858	-2.004987
0.035400	0.998736	-0.071059	-2.005015
0.035500	0.998729	-0.071259	-2.005043
0.035600	0.998721	-0.071460	-2.005072
0.035700	0.998714	-0.071660	-2.005101
0.035800	0.998707	-0.071861	-2.005129
0.035900	0.998700	-0.072061	-2.005158
0.036000	0.998693	-0.072262	-2.005187
0.036100	0.998685	-0.072462	-2.005216
0.036200	0.998678	-0.072663	-2.005245
0.036300	0.998671	-0.072863	-2.005274
0.036400	0.998664	-0.073064	-2.005303
0.036500	0.998656	-0.073265	-2.005332
0.036600	0.998649	-0.073465	-2.005362
0.036700	0.998641	-0.073666	-2.005391
0.036800	0.998634	-0.073866	-2.005421
0.036900	0.998627	-0.074067	-2.005450
0.037000	0.998619	-0.074267	-2.005480
0.037100	0.998612	-0.074468	-2.005510
0.037200	0.998604	-0.074668	-2.005539
0.037300	0.998597	-0.074869	-2.005569
0.037400	0.998589	-0.075069	-2.005599
0.037500	0.998582	-0.075270	-2.005629
0.037600	0.998574	-0.075471	-2.005659
0.037700	0.998567	-0.075671	-2.005690
0.037800	0.998559	-0.075872	-2.005720
0.037900	0.998552	-0.076072	-2.005750
0.038000	0.998544	-0.076273	-2.005781
0.038100	0.998536	-0.076473	-2.005811
0.038200	0.998529	-0.076674	-2.005842
0.038300	0.998521	-0.076875	-2.005873
0.038400	0.998513	-0.077075	-2.005904
0.038500	0.998505	-0.077276	-2.005934
0.038600	0.998498	-0.077476	-2.005965
0.038700	0.998490	-0.077677	-2.005996
0.038800	0.998482	-0.077878	-2.006028
0.038900	0.998474	-0.078078	-2.006059
0.039000	0.998467	-0.078279	-2.006090
0.039100	0.998459	-0.078479	-2.006121
0.039200	0.998451	-0.078680	-2.006153
0.039300	0.998443	-0.078881	-2.006184
0.039400	0.998435	-0.079081	-2.006216
0.039500	0.998427	-0.079282	-2.006248
0.039600	0.998419	-0.079482	-2.006279
0.039700	0.998411	-0.079683	-2.006311
0.039800	0.998403	-0.079884	-2.006343
0.039900	0.998395	-0.080084	-2.006375
0.040000	0.998387	-0.080285	-2.006407
0.040100	0.998379	-0.080486	-2.006439
0.040200	0.998371	-0.080686	-2.006472
0.040300	0.998363	-0.080887	-2.006504
0.040400	0.998355	-0.081088	-2.006536
0.040500	0.998347	-0.081288	-2.006569
0.040600	0.998339	-0.081489	-2.006602
0.040700	0.998330	-0.081690	-2.006634
0.040800	0.998322	-0.081890	-2.006667
0.040900	0.998314	-0.082091	-2.006700
0.041000	0.998306	-0.082292	-2.006733
0.041100	0.998297	-0.082492	-2.006766
0.041200	0.998289	-0.082693	-2.006799
0.041300	0.998281	-0.082894	-2.006832
0.041400	0.998273	-0.083094	-2.006865
0.041500	0.998264	-0.083295	-2.006898
0.041600	0.998256	-0.083496	-2.006932
0.041700	0.998248	-0.083696	-2.006965
0.041800	0.998239	-0.083897	-2.006999
0.041900	0.998231	-0.084098	-2.007033
0.042000	0.998222	-0.084298	-2.007066
0.042100	0.998214	-0.084499	-2.007100
0.042200	0.998205	-0.084700	-2.007134
0.042300	0.998197	-0.084901	-2.007168
0.042400	0.998188	-0.085101	-2.007202
0.042500	0.998180	-0.085302	-2.007236
0.042600	0.998171	-0.085503	-2.007270
0.042700	0.998163	-0.085703	-2.007305
0.042800	0.998154	-0.085904	-2.007339
0.042900	0.998146	-0.086105	-2.007373
0.043000	0.998137	-0.086306	-2.007408
0.043100	0.998128	-0.086506	-2.007442
0.043200	0.998120	-0.086707	-2.007477
0.043300	0.998111	-0.086908	-2.007512
0.043400	0.998102	-0.087109	-2.007547
0.043500	0.998093	-0.087309	-2.007582
0.043600	0.998085	-0.087510	-2.007617
0.043700	0.998076	-0.087711	-2.007652
0.043800	0.998067	-0.087912	-2.007687
0.043900	0.998058	-0.088112	-2.007722
0.044000	0.998050	-0.088313	-2.007758
0.044100	0.998041	-0.088514	-2.007793
0.044200	0.998032	-0.088715	-2.007829
0.044300	0.998023	-0.088916	-2.007864
0.044400	0.998014	-0.089116	-2.007900
0.044500	0.998005	-0.089317	-2.007936
0.044600	0.997996	-0.089518	-2.007971
0.044700	0.997987	-0.089719	-2.008007
0.044800	0.997978	-0.089919	-2.008043
0.044900	0.997969	-0.090120	-2.008079
0.045000	0.997960	-0.090321	-2.008116
0.045100	0.997951	-0.090522	-2.008152
0.045200	0.997942	-0.090723	-2.008188
0.045300	0.997933	-0.090924	-2.008225
0.045400	0.997924	-0.091124	-2.008261
0.045500	0.997915	-0.091325	-2.008298
0.045600	0.997906	-0.091526	-2.008334
0.045700	0.997896	-0.091727	-2.008371
0.045800	0.997887	-0.091928	-2.008408
0.045900	0.997878	-0.092129	-2.008445
